MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,MFCC_21,MFCC_22,MFCC_23,MFCC_24,MFCC_25,MFCC_26,MFCC_27,MFCC_28,MFCC_29,MFCC_30,MFCC_31,MFCC_32,MFCC_33,MFCC_34,MFCC_35,MFCC_36,MFCC_37,MFCC_38,MFCC_39,MFCC_40,MFCC_41,MFCC_42,MFCC_43,MFCC_44,MFCC_45,MFCC_46,MFCC_47,MFCC_48,MFCC_49,MFCC_50,MFCC_51,MFCC_52,MFCC_53,MFCC_54,MFCC_55,MFCC_56,MFCC_57,MFCC_58,MFCC_59,MFCC_60,MFCC_61,MFCC_62,MFCC_63,MFCC_64,MFCC_65,MFCC_66,MFCC_67,MFCC_68,MFCC_69,MFCC_70,MFCC_71,MFCC_72,MFCC_73,MFCC_74,MFCC_75,MFCC_76,MFCC_77,MFCC_78,MFCC_79,MFCC_80,MFCC_81,MFCC_82,MFCC_83,MFCC_84,MFCC_85,MFCC_86,MFCC_87,MFCC_88,MFCC_89,MFCC_90,MFCC_91,MFCC_92,MFCC_93,MFCC_94,MFCC_95,MFCC_96,MFCC_97,MFCC_98,MFCC_99,MFCC_100,MFCC_101,MFCC_102,MFCC_103,MFCC_104,MFCC_105,MFCC_106,MFCC_107,MFCC_108,MFCC_109,MFCC_110,MFCC_111,MFCC_112,MFCC_113,MFCC_114,MFCC_115,MFCC_116,MFCC_117,MFCC_118,MFCC_119,MFCC_120,MFCC_121,MFCC_122,MFCC_123,MFCC_124,MFCC_125,MFCC_126,MFCC_127,MFCC_128,Label
-173.81046,137.17355,-23.72303,26.979677,-16.67521,4.1947303,-12.571788,5.851669,-2.8769505,-1.1783808,-1.9682406,1.8011796,-3.0069504,-1.8669492,-0.79124343,-3.006236,-0.43072957,-1.9965144,-0.750104,-5.0069656,-1.818092,0.81014603,2.505248,-1.6428746,-3.3367789,-0.14087574,4.4892826,8.856526,9.321395,1.2949806,-1.8138595,-6.4791427,-3.8715281,1.7992789,-3.1962483,-5.8534436,-6.7214494,-1.4336832,3.279423,1.2398112,-1.2378893,-0.5576785,2.932599,2.4922638,-0.28709218,-1.4243207,0.27211964,-1.0386795,-6.8175287,-5.792961,0.47540742,5.200014,2.250591,-2.357788,-1.8805939,-2.9250457,-4.5105968,-0.5914198,0.08431498,0.06643929,2.0794215,-1.128286,-2.0134778,-1.2620218,-1.535157,0.122521445,3.1674945,1.6398276,-2.8921416,-2.1379437,1.1264676,0.59941864,-1.9508569,-2.0437222,-3.7963712,-2.8132865,2.016726,2.2243211,3.0305884,5.0609803,2.5955744,-0.6174436,-1.1003505,-1.3133156,-0.3595034,0.6480844,0.5145765,0.7301188,0.18228213,0.7121516,-0.3085057,-0.34801444,0.90388316,0.18126668,-0.45048568,-0.038478334,0.0133519955,0.20959441,1.2049434,-1.6203426,-1.2229365,0.3129536,0.42794746,0.68556285,-0.539562,-0.29608822,-0.018091908,0.038358018,-0.77841914,-0.4780921,-0.09217507,0.27606452,-0.23375158,-0.73045856,-0.67878044,-1.8321581,-0.45644125,1.0424507,0.9869361,-0.36508033,-0.79208416,-0.0605887,-0.6592104,-0.6167438,-0.14923541,0.30057147,0.47772515,0.59682995,blues
-287.9319,124.010765,5.4674478,33.66307,1.091654,14.703699,-4.8811417,8.668892,0.78433144,6.57608,-4.8758154,-3.176761,-5.538258,-6.779148,-2.6465132,-2.990321,-3.3829944,-1.8589838,1.8391857,-4.891355,-5.5366764,-3.6112394,-2.0613205,-6.509808,-6.871236,-2.781895,1.6405017,-1.8866963,-4.676811,-3.332531,-2.253273,-1.9183098,-1.8669318,-1.3511275,-2.9252892,-2.6896744,-1.29857,-1.4034742,-1.2837461,0.8156746,1.647317,0.70566285,-0.6701122,-0.9883993,-1.869813,-5.4219317,-4.7770786,-2.030911,-2.1400805,-5.71703,-7.5645566,-5.287065,-3.1613603,-1.7464793,-2.628811,-4.8367753,-4.8417487,-4.1557665,-4.1450796,-3.1757586,-1.6749465,-0.10659804,0.6103106,-0.04000241,-1.982116,-3.9220018,-2.6025689,-0.28640527,0.29445633,-0.6059439,-1.8914634,-2.9527733,-2.5233135,-2.161424,-2.781462,-3.0553758,-3.6875505,-3.1056697,-2.3229232,-0.79748636,0.46149653,1.8231666,2.3797271,2.697269,2.26836,0.027557604,-0.117394045,0.87489766,0.8172006,0.05287896,0.09307872,0.06957442,-0.9140859,-0.78057855,0.072965935,-0.8026224,-1.1905341,-1.1408855,-1.3645601,-0.7755665,-0.72144884,-0.5041503,-0.29493013,-0.50443697,0.45202267,0.8319606,0.29737714,-0.40165722,-1.1562808,-0.32503152,0.20910154,-0.5616716,-0.62327266,-0.38908568,-0.6825957,-0.7332876,-0.16820933,-0.6553553,-1.8933698,-1.7286764,-0.8812448,-0.28613418,0.36728895,0.45376024,0.12172087,-0.228548,-0.23872106,-0.18026309,blues
-207.2383,132.82741,-15.45408,60.980972,0.71902627,12.4613285,1.1633853,-1.5329198,-17.895847,8.360363,-2.459651,-0.58463913,0.3722645,2.5984128,-5.186428,-9.53031,-9.237473,-2.8471038,-1.4193835,-5.9333534,7.767243,4.0876474,4.05793,3.6490533,6.0037694,0.42371097,2.0495708,1.4338621,6.502817,9.650158,6.680248,0.18571636,-2.3584752,-1.0697441,-0.26152715,4.1261997,0.78879094,0.53564125,0.94119835,3.3003025,-0.69672257,-6.7618504,-5.7710314,-0.8836772,1.0689198,1.4863133,-4.2604465,-7.236362,-1.8974205,0.23218623,-2.6058488,-5.9105577,-4.673208,-0.10549854,4.337519,3.8442492,3.9855578,4.377651,2.1366992,-2.3316333,-2.1946912,0.6766332,0.97568053,-0.7653052,-0.69696784,-0.84262305,-3.255122,-1.4667249,1.6594259,0.773289,-2.7165868,-3.1087093,-1.0374335,1.3352002,1.7174374,1.3601403,1.2349564,-0.7487903,-3.1000755,-0.026391298,2.3916566,-0.091073476,0.06010419,0.62942815,0.72450143,1.415665,-1.0196679,-1.8835084,2.3201952,2.0942144,-0.39202252,0.9312631,1.240039,-1.0620142,-1.1857651,-1.1349941,-2.315678,0.2894733,-0.09159833,-2.2458317,-0.7743249,0.19316687,-0.29202572,-0.30249614,-0.2706337,-0.48436722,-1.099808,-1.7077616,0.381406,0.8724417,0.5911299,1.489912,1.5709599,0.8798511,1.3442001,1.0357308,-1.6721715,-0.37823868,1.8218157,-0.19252501,-0.93877846,-0.4185248,-0.52755195,0.32956618,-0.2276821,-0.35408285,0.11708708,0.10904628,blues
-209.80392,124.46476,10.309394,47.016357,6.478227,15.41512,-2.0159419,6.726218,-21.543222,10.720835,-5.5328465,-2.1957276,-3.0491858,8.643512,-0.30701292,-0.63291776,-2.933559,-1.7062988,-1.7673151,-7.755139,3.4195647,3.5794141,2.8131702,-0.6340431,3.5638633,-5.524269,0.750867,5.1599703,8.5307455,5.9562635,7.44354,1.6496032,-0.5438526,2.1704037,3.7535546,2.5672157,0.38704827,-0.09665736,-1.5357484,1.3135753,0.22301471,-2.7463434,-5.10123,-1.8113062,-0.3285509,0.9295186,-1.5470743,-3.622656,-1.6607714,1.6202394,-1.695999,-5.103298,-5.1159034,-3.607956,0.66136634,4.673277,4.5154157,5.582182,5.811993,0.71260047,-1.3213761,0.8169196,1.0885978,0.98670554,1.5218366,1.3924704,-0.7817423,-2.8868248,0.36781225,2.8869202,-0.3476698,-3.3940732,-2.412421,-1.3254002,-0.13886102,0.03935738,1.508333,0.8396968,-1.2573022,-0.7831174,1.1409751,0.10542762,-0.5006747,-0.33745688,0.4915627,1.7167228,1.0291142,-0.55112535,-0.1158996,0.67374927,-1.1563586,-0.7176814,-0.2226721,-0.6363934,-0.35701868,0.0037977363,-1.6792567,-0.06493929,0.5978499,-1.1657288,-1.7064918,-0.77753764,-0.30259976,0.016469538,-0.005260273,-0.4892983,0.0059437174,-0.7806524,-1.1026635,0.3527239,1.3432695,0.73408455,1.5974005,1.3055348,1.3925583,1.9830476,-0.28106514,-2.2810144,-0.15618135,0.83956486,-0.6820427,-0.48537192,0.0712741,-0.15427445,-0.053170856,0.0648172,-0.31597933,-0.03562599,blues
-305.66437,113.07102,12.107334,45.052197,17.734385,14.590071,4.147996,0.22631137,-7.021587,13.646477,8.91421,1.3037987,5.954979,8.547473,1.1196221,0.59824127,0.06084261,-3.7137513,-0.9935343,-1.8043832,4.9606986,4.335031,3.4170098,1.2741938,2.8754208,2.228457,3.4693353,6.0261836,7.7702293,9.802872,8.95339,3.793344,-1.936009,-0.68857193,1.9562244,2.851596,-0.052378643,-0.79402393,-2.332264,1.6225644,4.5706244,-0.12527643,-3.6271198,-1.7449623,1.1808666,0.5958236,-0.5822789,-1.7952883,-1.3171388,-1.293833,-3.1279385,-6.0830283,-5.4814534,-3.1407862,0.69148487,3.386147,4.539369,5.3585258,4.495411,1.7141553,-0.46956664,-0.42395455,-1.0950516,-0.9297095,-0.7243583,-0.18080783,-1.6138881,-2.398115,-0.28778723,1.9660733,0.0009989521,-2.6898725,-1.900553,-0.6464469,-0.8075011,-0.43100506,0.9692061,-0.11952501,-0.7918995,0.34768218,0.9746176,-0.50303626,-0.6079546,-0.12731674,-0.12062598,0.05572177,-0.19111985,-0.70759654,-0.31243646,0.3371674,-0.62843627,-0.79657423,-0.44616327,-0.29779634,-0.21975885,-0.13720757,-1.0004164,-0.9127674,-0.6876167,-1.2296455,-0.99401754,-0.20726146,0.09568233,0.24965012,0.9384056,0.5255825,0.32138714,0.48145333,0.18297699,0.23929961,0.8758042,0.99655277,1.3419175,1.0295998,0.7834162,0.97592205,0.23067117,-0.17604446,-0.009359974,0.121106885,-0.021313986,0.16698825,0.08749111,-0.18253805,-0.38205948,-0.33038655,-0.2903419,-0.010893802,blues
-238.51962,120.10219,-4.221948,42.294594,5.923822,13.911398,5.350524,1.8952672,-16.92809,12.343145,3.9388995,-1.3966831,0.013027749,3.585257,-4.500639,-5.539845,-6.8845086,-4.824554,1.7439977,-1.8783106,6.8886385,5.3057194,5.537906,0.5440276,1.8469824,-0.08214083,4.235516,4.3461466,5.972626,6.778908,4.517948,1.3841991,-0.052774783,-0.61485684,-2.3416564,1.899588,-0.57299495,-1.721128,-1.4194746,2.1596076,1.1547813,-1.1435094,-2.1621125,1.0148792,2.4207573,0.07409399,-3.7926152,-3.8896847,0.529992,-0.23031442,-2.9238493,-3.986219,-1.6954186,-0.6546744,2.2371638,1.8405299,1.2602723,2.0665157,1.897281,0.30617878,0.32523736,1.5036143,0.548853,-0.14322092,-0.20128772,-0.011558131,-1.4806505,-1.0708599,-0.24177994,0.3046656,-1.6356999,-2.044179,-0.16317555,0.04424855,-0.8509396,0.089412525,0.15953623,-1.5509094,-1.1337252,0.22438402,0.764956,0.31314123,1.0926352,0.74550873,0.68442637,0.5649942,0.009027137,-0.44428098,-0.25221536,0.31381604,0.5736108,0.88554376,0.63373405,-0.13854069,-0.46222562,-0.6945513,-1.3492408,-0.20063926,-0.4814516,-1.6019343,-0.70990705,0.43406463,0.1570169,-0.0016747082,0.48897186,0.36228785,-0.3419225,-0.4703657,0.40212485,0.3752275,0.33667192,0.73637545,0.66499937,0.2519048,0.5867298,0.3743947,-0.4555598,0.124112904,0.45825315,-0.12281619,-0.24373549,-0.17868629,-0.18992147,0.07848546,-0.12043724,-0.13189544,-0.010528163,-0.08718367,blues
-233.77281,120.66434,-3.1640923,39.514828,3.8315241,18.828156,-3.678738,4.4254684,-14.964929,17.571478,1.8461249,2.5500886,-1.2302392,8.437056,-0.20024766,-3.8908293,-4.4561353,0.011000631,1.2948039,-2.0984619,6.7892632,0.5853053,1.6381477,-0.73148894,3.0726051,-1.9939363,3.6389744,3.613337,3.6253002,0.67103815,5.3867164,8.283115,8.566068,5.5489516,0.64700854,-2.012493,-0.78844273,3.9996028,0.49969488,-0.89294577,0.14533296,2.2592776,-0.6109564,-1.2025423,-3.1456618,-4.4699335,-5.5935674,-3.3760657,0.5033146,1.2414863,-2.1537645,-2.282471,0.704594,-0.57856554,-3.5706987,-4.2873964,-2.852521,-3.2163026,-2.5916212,0.9455874,4.03018,4.0065246,3.40775,2.810058,1.3636045,-0.6093497,-1.2360433,-0.5262497,0.29528856,-0.50718516,-1.5495389,-0.43080464,1.1912379,0.604546,-0.31754965,-0.6404234,-0.47574657,-1.4036961,-1.6135426,0.111728795,1.329097,0.04055587,0.048782907,1.027359,0.43778196,0.18652426,-0.33643273,-1.0326172,-0.6068885,0.6192828,0.44504628,0.8898046,0.693642,0.5261757,0.25379774,-0.014248856,-0.4279499,-0.10639851,-0.15539888,-0.41659445,-0.024893569,0.1772599,0.29384258,0.52009064,1.1607987,0.12700817,-0.50949967,-0.008072091,0.38704076,-0.46995938,-0.17662576,0.043900877,-0.31932324,-0.6782528,-0.59520656,-0.49763355,-0.5107196,-0.5258704,-0.61724323,-0.03083046,-0.08448467,-0.026063178,0.00295855,0.19881421,-0.19086592,-0.29103237,-0.25826567,0.00019179696,blues
-245.68724,140.48125,-2.7912188,60.404514,18.903513,9.828394,3.563824,0.52286243,-16.378489,6.6293526,7.2584243,-4.021235,1.6011248,5.8965745,-3.0172145,-4.775693,-3.0362883,-1.9979147,-0.049571782,-3.9618294,-0.39036053,1.9787875,0.46754545,-1.8194243,2.7958221,0.6350085,1.4149067,4.8250365,3.625007,2.6749992,4.7974286,6.652522,7.7428875,6.7837853,0.33915862,-1.7995279,0.13129224,2.411912,2.5563343,0.1066819,-2.0561192,-0.5920636,-0.25059623,-2.840542,-1.6960996,-3.0649812,-7.57637,-3.8229175,3.6042762,1.271287,-4.047078,-2.1218317,2.6897554,0.5117197,-2.2294562,-2.77497,-3.836982,-3.0191388,-3.2837567,-0.857908,2.6437194,2.851309,4.5286818,4.8783836,1.2806362,-0.17122781,-2.174681,-2.715675,1.1481336,2.5157847,-1.4113681,-1.6894573,0.5624681,0.72414523,0.7719749,-0.3559352,-0.22641136,0.14841342,-0.96617794,0.078046665,1.9567816,0.7405988,0.03716268,0.38937396,0.44797996,0.7906001,0.73526686,-1.3333311,-1.3668244,0.84045714,1.223434,1.4917153,0.5788954,-0.2901144,-0.1640631,-0.33960092,-0.4999697,-0.9961665,-1.3668176,-0.13630733,0.40943134,0.16584766,0.71199316,1.0421989,1.3288387,0.5965269,-0.7135744,-0.43661398,0.24712202,-0.44235837,-0.5276327,-0.3925254,-0.44442278,-0.34669775,-0.18313232,-0.72892517,-0.6865,0.76332706,0.13289122,-0.92750716,-0.2465073,0.34004602,0.106573224,-0.17072189,-0.035669412,0.23414156,-0.18233411,-0.14154612,blues
-252.48178,104.94516,15.296445,42.68784,6.770452,21.611765,-1.3111783,5.681745,-16.636873,12.169351,-1.9619532,1.9602653,-0.8982278,7.7623606,2.3758616,1.7791145,1.3305405,3.6150515,4.9065995,-2.661051,4.1080484,2.2107768,2.5487442,-1.6179949,2.8880687,-3.0624764,0.24144308,0.5599197,4.8141713,3.662896,3.539385,0.7391994,1.608297,3.3467624,2.3809478,3.213437,0.0589568,-1.4272227,-0.5640772,2.4639738,-1.633804,-2.6857862,-2.3679771,-0.27046296,-1.0512846,-0.019082904,-0.65324616,-1.833641,-1.2534649,1.0465183,-1.3172709,-6.3979373,-5.249378,-2.1187027,-0.42351347,2.3582082,4.7057343,3.1440125,2.4408767,1.2929566,0.20226862,0.29942822,1.3694068,1.4645711,1.6469219,1.5438449,-0.7102388,-1.1069252,1.9765269,1.5452019,-1.3118429,-2.3245678,-1.5856012,0.11197211,0.843713,1.2806501,2.132379,0.6456525,-0.29077464,0.93096095,1.2863632,-0.28105855,-0.32558787,0.8818297,1.0883998,0.9277019,0.2075448,-0.5497537,-0.403496,0.012430426,-1.0417609,-0.11545529,0.24803045,0.13806613,0.28349844,-0.5135762,-1.2739527,-0.25149348,-0.22392718,-0.71788245,-0.026595019,0.5768327,0.532189,0.03268273,0.26974967,0.15126142,0.06223827,-0.19408144,0.5937105,0.3780274,0.23441441,0.5144696,0.49096832,0.29154664,0.6756218,0.24300651,-1.1083902,-0.46702224,0.92006403,0.1920295,-1.3225862,-0.7894528,-0.30629155,-0.06866085,-0.28796142,-0.48603848,-0.54914504,-0.11922138,blues
-236.67947,138.4056,-4.9304795,47.6545,5.157851,8.887806,0.48740575,-3.788342,-14.984866,10.428946,-0.3413842,0.78335905,1.7809838,4.2295594,-0.47476926,-6.1045437,-5.394643,-1.3449991,-3.725463,-4.3737106,4.5424595,0.07431974,5.442293,3.7088485,1.9625505,0.33865118,4.96369,2.3795106,0.43545884,1.8166513,5.914307,10.841658,8.701644,5.5548515,2.368144,-0.42195624,-2.1511402,1.4968753,-0.9567268,-1.8855915,0.5274928,2.7202444,1.7382444,-2.041451,-4.2446423,-2.2693183,-2.2528086,-3.5494685,1.8697168,2.3743346,-2.4487414,-3.648274,-0.84544265,-0.62738293,-2.4665759,-4.921727,-3.6325507,-3.4416473,-4.032934,0.88350856,5.9206667,6.6062465,4.55715,3.405992,1.2988704,-1.263119,-2.5140204,0.44875747,1.1510229,-1.1886207,-2.3161721,-0.75780606,1.3058187,1.1799452,0.102272145,-0.09060752,-0.37816572,-1.5849794,-1.1650783,0.27879915,1.1847175,0.2783359,0.101003505,-0.016416345,-0.09692532,-0.39151326,-0.72759044,-1.3065715,-0.49711007,0.38848954,-0.7422834,-0.03195689,1.0319947,0.19830471,-0.66530263,0.59427446,0.40748936,-0.32441476,-0.32408395,-0.12299841,0.22869694,0.3556103,-0.09000434,0.5553687,0.95189965,-0.55360633,-0.018857485,0.52763313,-0.25982308,-0.6559155,0.015598827,0.10549296,-0.22438926,-0.82264304,-0.63515675,-0.17762963,0.119230255,-0.72743636,-1.3974557,0.13955249,0.33171162,-0.023324056,0.1071555,0.32851684,-0.08318614,-0.42330927,-0.43283442,0.33103245,blues
-230.36378,127.07773,7.1146965,39.767056,1.9217218,17.410606,-5.626918,8.2406645,-18.116041,13.844725,-3.7571108,2.579849,-4.3167143,6.797995,-6.167014,-6.2006335,-4.5018964,-1.8255954,-0.51591,1.5071843,8.99447,4.414147,6.2053766,-1.6326698,-0.39314437,-3.0037675,1.587629,0.16816205,4.99297,0.5634801,1.4701096,3.0915086,6.6852374,6.4862194,4.51936,-0.78402925,-2.2652733,-0.41921127,-2.6120565,-0.85024333,3.9904912,5.097062,0.9918231,-0.23272596,-1.5835476,-2.6963105,-5.8831954,-4.380086,-0.25248164,-0.051296532,-4.045184,-2.0778735,1.6775546,2.2082527,0.8330295,-0.012435795,-1.5901402,-1.9189501,-1.3862478,0.0667731,0.62707376,1.3418077,1.0786544,0.74258286,0.07241031,-0.04163676,-0.865912,-0.6991391,1.1053959,0.16254187,-1.105592,-0.520645,0.549901,-0.77621394,-1.4086174,-2.751282,-1.4221812,-0.5131739,-0.83492523,-0.7383005,2.1327648,2.2618966,1.5704334,1.584929,1.303997,-0.1639665,-1.56053,-0.73115325,0.49669465,0.15612206,-0.44802132,0.8380623,0.47480226,0.30668584,-0.5370927,-0.23971805,-0.3835188,-0.72822607,-1.3845999,-0.16212851,0.492598,0.5904111,0.22742099,0.58228236,1.018178,0.19840881,0.10403435,0.67727184,0.9601485,0.20100252,0.42173687,0.23870704,0.2427426,-0.24938188,-0.4034093,-0.4108256,0.16709276,-0.15705585,-0.77633214,-0.3873151,-0.13796973,-0.43614015,-0.23664014,-0.12013444,-0.41831362,-0.4117152,-0.23641007,-0.14962955,blues
-264.67126,138.85434,11.167329,48.523926,14.904312,20.586437,3.2061763,1.2635795,-15.839373,15.975112,3.358218,-1.5066409,1.8969209,6.3134995,-0.99598396,-2.4147837,-3.6791573,0.49927184,5.0440598,-0.7863167,5.0121827,-0.1440696,-1.5629917,-1.0378023,3.0504642,-1.9822401,2.42946,2.3189197,0.09845787,0.20578283,1.6858253,1.7363489,1.0081261,0.62305063,1.9171833,2.685903,-0.4608296,3.3247647,3.393175,1.1272767,-3.5357919,-4.6303535,-4.2782364,-3.1461701,-3.3842268,-2.8176599,-1.333454,-3.095714,-2.956715,-0.29511184,-0.2713488,-4.177129,-3.5737092,-2.6026168,-1.2429986,2.1161318,4.3311625,1.397546,-0.42885065,-0.01090863,-0.462604,0.014914564,1.2948681,1.7921675,0.73547715,0.7894188,-1.0598447,-1.5672413,0.59849733,0.16963778,-2.7969933,-1.6059713,-0.21871802,1.3748231,4.3310647,4.514415,3.028247,1.6751965,0.40605986,0.11280718,2.1472998,0.8316869,-1.0279838,-0.9260246,-0.4069525,-0.27267537,-0.20447052,0.12530057,0.46921995,-0.1851175,-1.0433598,-0.2805024,0.16379003,0.7105404,0.22335564,-1.0559992,-1.2917594,-0.07295967,0.7252505,0.08120253,-0.876195,0.20622984,1.1841967,1.0745684,0.38483384,-0.45355663,-0.23385374,0.26419786,0.6227738,-0.4108581,-0.47666013,0.10750708,0.75837433,0.7965529,0.30164108,-0.59669036,-1.1663326,0.2549348,1.167595,-0.16825286,-0.7797664,0.30556566,-0.08533715,-0.52458316,0.071023375,0.15052299,-0.26170468,-0.15941517,blues
-233.96312,136.14453,3.3066366,48.930626,8.705184,13.989511,5.3627157,0.4101892,-13.483557,16.860369,5.134752,-2.2307272,3.9538214,5.3132124,0.807943,-1.1003898,-4.5396314,-2.4259493,3.324436,-0.6058455,7.0706553,3.053925,0.57666636,0.6006791,2.7848127,-1.442673,2.048664,5.606962,2.9332485,2.1039968,2.5272934,-0.4560103,-2.2324367,0.115364,-0.4647838,-0.15148917,-0.30590254,5.0410714,5.3123503,1.6475725,-3.1463232,-4.321835,-3.0228744,-2.6728942,-1.0030128,-1.0463742,-1.7079037,-3.608048,-1.9821864,3.7983534,5.21671,-0.5186918,-3.564931,-3.1063433,-1.7171383,0.038899787,3.3880541,1.208592,-1.8082769,1.4743655,2.087465,-0.8184774,0.39873177,3.151704,1.1923206,0.55285406,-1.148461,-2.7466152,0.041700844,0.5658697,-3.6478424,-3.0474925,-0.42772946,1.2766871,4.2401156,4.0913067,2.5429611,2.9834676,1.5480362,-1.7006745,-0.31440514,0.4571467,-0.6284219,-1.2488465,-1.2185705,-1.4296265,-0.89484245,0.9577459,1.3210813,-0.7002561,-1.2103348,0.5171451,0.5592641,0.23602024,-0.4257045,-0.34262636,-1.2600152,-1.6199836,-0.17524405,0.44059923,0.21890885,0.67940426,0.61305445,1.0522617,1.7104256,0.21841143,-0.1496439,0.0016308613,0.6133605,0.06423356,-1.136164,-0.44713742,0.3517692,-0.18303375,0.13450623,0.51559156,-0.8903717,-1.1763501,1.1535922,0.9102047,-0.8367705,0.22107424,0.33557802,-0.026330285,-0.1441046,-0.015200893,-0.3683983,-0.22452068,blues
-227.2558,137.76518,-14.502318,63.57536,5.6017485,11.988768,1.8891488,-1.8709356,-7.618036,-2.4516425,-2.8980217,-9.433825,-10.939208,3.5636466,4.152738,0.09471215,-2.9802275,-1.3866447,7.5348935,-3.0437849,-5.8704114,-3.2586572,0.83579266,3.7291644,3.7117362,1.7648315,-0.19198146,-4.302011,0.28750777,1.462,3.9184892,7.197074,4.645343,-0.21001513,-7.197778,-7.1101923,-2.1515152,0.72924656,-2.297558,-3.8659828,-2.6074247,2.961458,2.7530735,0.8781599,0.929336,-0.7380798,-0.6611086,2.1436179,3.70251,-2.0728154,-4.3771925,-0.1415056,1.0183187,1.4166096,-0.7303829,-5.682776,-5.5839815,-3.576357,-2.3216813,0.18760116,6.9220653,10.804972,7.6909018,5.338121,4.9565854,0.14025213,-3.028742,-0.61271346,3.3734267,2.8993921,-2.0034392,-1.0037143,-0.5974233,-1.2397971,-0.32848352,0.24178629,0.5816982,-1.3205866,-1.5643889,-0.63624996,-0.1264405,1.3595545,1.0691845,-0.58666337,-0.67735624,0.041093513,-0.39938167,-2.9212105,-2.7697291,0.41730496,0.1962289,-1.3553296,-0.7999531,-0.9415641,-0.533595,0.18437234,-0.83662885,-1.6910065,0.122068614,1.1356701,-1.0431144,-1.7302961,0.27086908,1.8437066,0.16696344,-1.2969247,-0.1505281,0.84671205,-0.5332089,-1.2701894,0.15671653,0.16782013,-0.007633525,0.11486426,-0.7327993,-1.027357,0.16743432,1.0742452,-0.19606397,-0.6099446,-0.110788345,-0.05172431,0.74984443,0.49291465,0.019413242,-0.078718565,0.29226318,0.6851927,blues
-274.37683,130.40738,-6.357467,70.38822,13.269664,9.472181,7.7330894,-1.2365491,-0.5709879,-2.2971628,3.7794154,0.08548226,-0.936857,2.2968419,4.289634,-1.6617897,-10.439051,-6.7934256,-1.0635625,-1.5890816,-1.1818291,-1.2738189,2.4839592,3.0541933,1.3547115,1.8956171,-0.60382885,-1.589292,5.5003,8.9374075,7.526288,5.8485994,2.1606169,-3.3528411,-7.3253417,-4.633224,-1.1211294,-0.945262,-4.8595915,-5.7443247,-1.9007531,2.7590685,1.8140626,-2.1814342,-2.1085813,-0.2883903,1.933711,0.5175644,-1.4927708,-1.0204169,-0.06923538,-0.35481247,-1.4489547,-3.6999488,-4.907472,-0.9362297,1.7932754,2.4352605,5.8155293,9.317051,8.379709,4.1684732,2.3570817,1.9786797,1.5778385,1.1124829,1.1912752,1.6454092,0.42103747,-0.8597608,-0.54115885,1.0090939,-0.30688873,-1.0870608,-0.3980092,-1.1178895,-0.4327961,-0.32910714,0.47386175,1.0455977,-0.4892242,-0.5536696,-0.5363903,-1.6557697,-1.38486,-1.2689159,-2.0639336,-1.0366417,-1.1611112,-2.2039826,-0.9393676,-0.46994457,-1.0633289,-0.56732166,-0.5022321,-1.0421662,-0.42675975,-1.127408,-2.160173,-1.3310633,-1.0593073,-0.71733046,-0.33969077,-0.015285312,0.5016966,0.4795495,-0.51085645,-0.78316766,-0.031602345,-0.021076506,0.34517953,0.54652566,0.25309902,0.19475384,0.91667414,0.6332121,0.49533093,1.2674513,0.48913088,0.43188107,-0.027338224,-0.23018892,0.5437189,-0.20876148,-0.02813543,0.15849954,-0.36408937,0.35003677,blues
-249.31532,131.00032,0.67786974,66.704155,17.911272,4.623277,6.603809,1.2421156,1.4099408,-1.5849273,-0.9725387,-3.5726156,-2.9297996,4.5961614,7.480731,-0.19306444,-2.8259156,-2.6829553,0.74113864,-0.52923673,-3.0146253,0.9686774,1.4384369,1.6078532,2.9502316,1.343986,-0.25526962,0.12504013,4.1796665,6.5274825,2.5550408,-1.4900767,-1.5836751,-4.080866,-5.6692004,-2.2922878,-0.6879482,-1.5162853,-4.7850847,-1.816695,3.375494,1.4650519,-3.009468,-3.1445916,0.56236875,0.86439085,0.3259948,-2.3071961,-5.245757,-1.9240522,2.7404146,-0.21605062,-4.732638,-4.399082,-2.7002497,1.0141281,2.8715515,5.618235,10.587089,7.969191,0.49754032,-0.31859237,2.2132304,0.9555009,0.7742557,1.6997578,1.2456607,-1.8474402,-3.7195022,1.3726197,3.4126928,-0.16759922,-2.0707211,-2.5806918,-1.4104857,0.23565145,1.2775522,1.511321,0.39750436,-0.44755164,-1.011292,-1.1141528,-1.2912135,-1.5992172,-0.41405758,-0.43460974,-0.7939188,-0.013741466,-1.8602235,-1.3135775,0.6012621,-0.96749777,-0.7695507,-0.37944698,-1.4880986,-0.16569896,0.08786199,-2.9155529,-1.4972578,0.4428208,-1.5117778,-1.2261134,-0.19242768,0.6745793,0.61119276,-0.81613076,-0.88223964,-0.035917822,-0.4897879,-1.6575912,-0.550247,0.77767897,0.79294497,0.9034332,1.0296465,1.031792,2.2872224,2.3044739,-0.7948677,-0.77302074,1.1167662,0.7132425,0.35738608,0.54112977,0.41942105,0.0990606,0.12061683,-0.05493457,blues
